id,name
583,（トマト類）　缶詰　トマトジュース　食塩添加　
584,（トマト類）　缶詰　トマトジュース　食塩無添加　
585,（トマト類）　缶詰　ミックスジュース　食塩添加　
586,（トマト類）　缶詰　ミックスジュース　食塩無添加　
587,トレビス　葉　生　　　
588,とんぶり　ゆで　　　
589,ながさきはくさい　葉　生　　　
590,ながさきはくさい　葉　ゆで　　　
591,（なす類）　なす　果実　生　　
592,（なす類）　なす　果実　ゆで　　
593,（なす類）　なす　果実　油いため　　
594,（なす類）　なす　果実　天ぷら　　
595,（なす類）　べいなす　果実　生　　
596,（なす類）　べいなす　果実　素揚げ　　
597,（なす類）　漬物　塩漬　　
598,（なす類）　漬物　ぬかみそ漬　　
599,（なす類）　漬物　こうじ漬　　
600,（なす類）　漬物　からし漬　　
601,（なす類）　漬物　しば漬　　
602,なずな　葉　生　　　
603,（なばな類）　和種なばな　花らい・茎　生　　
604,（なばな類）　和種なばな　花らい・茎　ゆで　　
605,（なばな類）　洋種なばな　茎葉　生　　
606,（なばな類）　洋種なばな　茎葉　ゆで　　
607,にがうり　果実　生　　　
608,にがうり　果実　油いため　　　
609,（にら類）　にら　葉　生　　
610,（にら類）　にら　葉　ゆで　　
611,（にら類）　にら　葉　油いため　　
612,（にら類）　花にら　花茎・花らい　生　　
613,（にら類）　黄にら　葉　生　　
614,（にんじん類）　葉にんじん　葉　生　　
615,（にんじん類）　にんじん　根　皮つき　生　　
616,（にんじん類）　にんじん　根　皮つき　ゆで　　
617,（にんじん類）　にんじん　根　皮むき　生　　
618,（にんじん類）　にんじん　根　皮むき　ゆで　　
619,（にんじん類）　にんじん　根　皮むき　油いため　　
620,（にんじん類）　にんじん　根　皮むき　素揚げ　
621,（にんじん類）　にんじん　根　皮　生　
622,（にんじん類）　にんじん　根　冷凍　　
623,（にんじん類）　にんじん　グラッセ　
624,（にんじん類）　にんじん　ジュース　缶詰　　
625,（にんじん類）　きんとき　根　皮つき　生　　
626,（にんじん類）　きんとき　根　皮つき　ゆで　　
627,（にんじん類）　きんとき　根　皮むき　生　　
628,（にんじん類）　きんとき　根　皮むき　ゆで　　
629,（にんじん類）　ミニキャロット　根　生　　
630,（にんにく類）　にんにく　りん茎　生　　
631,（にんにく類）　にんにく　りん茎　油いため　　
632,（にんにく類）　茎にんにく　花茎　生　　
633,（にんにく類）　茎にんにく　花茎　ゆで　　
634,（ねぎ類）　根深ねぎ　葉　軟白　生　　
635,（ねぎ類）　根深ねぎ　葉　軟白　ゆで　　
636,（ねぎ類）　根深ねぎ　葉　軟白　油いため　　
637,（ねぎ類）　葉ねぎ　葉　生　　
638,（ねぎ類）　葉ねぎ　葉　油いため　　
639,（ねぎ類）　こねぎ　葉　生　　
640,のざわな　葉　生　　　
641,のざわな　漬物　塩漬　　
642,のざわな　漬物　調味漬　　
643,のびる　りん茎葉　生　　　
644,はくさい　結球葉　生　　　
645,はくさい　結球葉　ゆで　　　
646,はくさい　漬物　塩漬　　
647,はくさい　漬物　キムチ　　
648,パクチョイ　葉　生　　　
649,バジル　葉　生　　　
650,パセリ　葉　生　　　
651,はつかだいこん　根　生　　　
652,はやとうり　果実　白色種　生　　
653,はやとうり　果実　緑色種　生　　
654,はやとうり　果実　白色種　塩漬　
655,ビーツ　根　生　　　
656,ビーツ　根　ゆで　　　
657,（ピーマン類）　青ピーマン　果実　生　　
658,（ピーマン類）　青ピーマン　果実　油いため　　
659,（ピーマン類）　赤ピーマン　果実　生　　
660,（ピーマン類）　赤ピーマン　果実　油いため　　
661,（ピーマン類）　黄ピーマン　果実　生　　
662,（ピーマン類）　黄ピーマン　果実　油いため　　
663,（ピーマン類）　トマピー　果実　生　　
664,ひのな　根・茎葉　生　　　
665,ひのな　根・茎葉　甘酢漬　　　
666,ひろしまな　葉　生　　　
667,ひろしまな　塩漬　　　
668,（ふき類）　ふき　葉柄　生　　
669,（ふき類）　ふき　葉柄　ゆで　　
670,（ふき類）　ふきのとう　花序　生　　
671,（ふき類）　ふきのとう　花序　ゆで　　
672,ふじまめ　若ざや　生　　　
673,ふだんそう　葉　生　　　
674,ふだんそう　葉　ゆで　　　
675,ブロッコリー　花序　生　　　
676,ブロッコリー　花序　ゆで　　　
677,ブロッコリー　芽ばえ　生　　　
678,へちま　果実　生　　　
679,へちま　果実　ゆで　　　
680,ほうれんそう　葉　通年平均　生　　
681,ほうれんそう　葉　夏採り　生　　
682,ほうれんそう　葉　冬採り　生　　
683,ほうれんそう　葉　通年平均　ゆで　　
684,ほうれんそう　葉　夏採り　ゆで　　
685,ほうれんそう　葉　冬採り　ゆで　　
686,ほうれんそう　葉　通年平均　油いため　　
687,ほうれんそう　葉　冷凍　　　
688,ホースラディシュ　根茎　生　　　
689,まこも　茎　生　　　
690,みずかけな　葉　生　　　
691,みずかけな　塩漬　　　
692,みずな　葉　生　　　
693,みずな　葉　ゆで　　　
694,みずな　塩漬　　　
695,（みつば類）　切りみつば　葉　生　　
696,（みつば類）　切りみつば　葉　ゆで　　
697,（みつば類）　根みつば　葉　生　　
698,（みつば類）　根みつば　葉　ゆで　　
699,（みつば類）　糸みつば　葉　生　　
700,（みつば類）　糸みつば　葉　ゆで　　
701,みぶな　葉　生　　　
702,（みょうが類）　みょうが　花穂　生　　
703,（みょうが類）　みょうがたけ　茎葉　生　　
704,むかご 　肉芽　生　　　
705,めキャベツ　結球葉　生　　　
706,めキャベツ　結球葉　ゆで　　　
707,めたで　　芽ばえ　生　　　
708,（もやし類）　アルファルファもやし　生　　
709,（もやし類）　だいずもやし　生　　
710,（もやし類）　だいずもやし　ゆで　　
711,（もやし類）　ブラックマッペもやし　生　　
712,（もやし類）　ブラックマッペもやし　ゆで　　
713,（もやし類）　りょくとうもやし　生　　
714,（もやし類）　りょくとうもやし　ゆで　　
715,モロヘイヤ　茎葉　生　　　
716,モロヘイヤ　茎葉　ゆで　　　
717,やまごぼう　みそ漬　　　
718,ゆりね　りん茎　生　　　
719,ゆりね　りん茎　ゆで　　　
720,ようさい　茎葉　生　　　
721,ようさい　茎葉　ゆで　　　
722,よめな　葉　生　　　
723,よもぎ　葉　生　　　
724,よもぎ　葉　ゆで　　　
725,らっかせい　未熟豆　生　　　
726,らっかせい　未熟豆　ゆで　　　
727,（らっきょう類）　らっきょう　りん茎　生　　
728,（らっきょう類）　らっきょう　甘酢漬　　
729,（らっきょう類）　エシャレット　りん茎　生　　
730,リーキ　りん茎葉　生　　　
731,リーキ　りん茎葉　ゆで　　　
732,ルッコラ　　葉　生　　　
733,ルバーブ　葉柄　生　　　
734,ルバーブ　葉柄　ゆで　　　
735,（レタス類）　レタス　土耕栽培　結球葉　生　　
736,（レタス類）　レタス　水耕栽培　結球葉　生　　
737,（レタス類）　サラダな　葉　生　　
738,（レタス類）　リーフレタス　葉　生　　
739,（レタス類）　サニーレタス　葉　生　　
740,（レタス類）　サンチュ　葉　生　　
741,（レタス類）　コスレタス　葉　生　　
742,れんこん　根茎　生　　　
743,れんこん　根茎　ゆで　　　
744,わけぎ　葉　生　　　
745,わけぎ　葉　ゆで　　　
746,わさび　根茎　生　　　
747,わさび　わさび漬　　　
748,わらび　生わらび　生　　　
749,わらび　生わらび　ゆで　　　
750,わらび　干しわらび　乾　　　
751,あけび　果肉　生　　　
752,あけび　果皮　生　　　
753,アセロラ　酸味種　生　　　
754,アセロラ　甘味種　生　　　
755,アセロラ　10 %果汁入り飲料　　
756,アテモヤ　生　　　
757,アボカド　生　　　
758,あんず　生　　　
759,あんず　乾　　　
760,あんず　缶詰　　　
761,あんず　ジャム　高糖度　　
762,あんず　ジャム　低糖度　　
763,いちご　生　　　
764,いちご　ジャム　高糖度　　
765,いちご　ジャム　低糖度　　
766,いちご　乾　　　
767,いちじく　生　　　
768,いちじく　乾　　　
769,いちじく　缶詰　　　
770,うめ　生　　　
771,うめ　梅漬　塩漬　　
772,うめ　梅漬　調味漬　　
773,うめ　梅干し　塩漬　　
774,うめ　梅干し　調味漬　　
775,うめ　梅びしお　　　
776,うめ　20 %果汁入り飲料　　　
777,オリーブ　塩漬　グリーンオリーブ　　
778,オリーブ　塩漬　ブラックオリーブ　　
779,オリーブ　塩漬　スタッフドオリーブ　　
780,かき　甘がき　生　　　
781,かき　渋抜きがき　生　　　
782,かき　干しがき　　　
783,かりん　生　　　
784,（かんきつ類）　いよかん　砂じょう　生　　
785,（かんきつ類）　うんしゅうみかん　じょうのう　早生　生　
786,（かんきつ類）　うんしゅうみかん　じょうのう　普通　生　
787,（かんきつ類）　うんしゅうみかん　砂じょう　早生　生　
788,（かんきつ類）　うんしゅうみかん　砂じょう　普通　生　
789,（かんきつ類）　うんしゅうみかん　果実飲料　ストレートジュース　
790,（かんきつ類）　うんしゅうみかん　果実飲料　濃縮還元ジュース　
791,（かんきつ類）　うんしゅうみかん　果実飲料　果粒入りジュース　
792,（かんきつ類）　うんしゅうみかん　果実飲料　50 %果汁入り飲料　
793,（かんきつ類）　うんしゅうみかん　果実飲料　20 %果汁入り飲料　
794,（かんきつ類）　うんしゅうみかん　缶詰　果肉　
795,（かんきつ類）　うんしゅうみかん　缶詰　液汁　
796,（かんきつ類）　オレンジ　ネーブル　砂じょう　生　
797,（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生　
798,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース　
799,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース　
800,（かんきつ類）　オレンジ　バレンシア　果実飲料　50 %果汁入り飲料　
801,（かんきつ類）　オレンジ　バレンシア　果実飲料　30 %果汁入り飲料　
802,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度　
803,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度　
804,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生　
805,（かんきつ類）　オロブランコ　砂じょう　生　　
806,（かんきつ類）　かぼす　果汁　生　　
807,（かんきつ類）　かわちばんかん　砂じょう　生　　
808,（かんきつ類）　きよみ　砂じょう　生　　
809,（かんきつ類）　きんかん　全果　生　　
810,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生　
811,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生　
812,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース　
813,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース　
814,（かんきつ類）　グレープフルーツ　果実飲料　50 %果汁入り飲料　
815,（かんきつ類）　グレープフルーツ　果実飲料　20 %果汁入り飲料　
816,（かんきつ類）　グレープフルーツ　缶詰　
817,（かんきつ類）　さんぼうかん　砂じょう　生　　
818,（かんきつ類）　シークヮーサー　果汁　生　　
819,（かんきつ類）　シークヮーサー　10 %果汁入り飲料　　
820,（かんきつ類）　しらぬひ　砂じょう　生　　
821,（かんきつ類）　すだち　果皮　生　　
822,（かんきつ類）　すだち　果汁　生　　
823,（かんきつ類）　せとか　砂じょう　生　　
824,（かんきつ類）　セミノール　砂じょう　生　　
825,（かんきつ類）　だいだい　果汁　生　　
826,（かんきつ類）　なつみかん　砂じょう　生　　
827,（かんきつ類）　なつみかん　缶詰　　
828,（かんきつ類）　はっさく　砂じょう　生　　
829,（かんきつ類）　はるみ　砂じょう　生　　
830,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生　　
831,（かんきつ類）　ひゅうがなつ　砂じょう　生　　
832,（かんきつ類）　ぶんたん　砂じょう　生　　
833,（かんきつ類）　ぶんたん　ざぼん漬　　
834,（かんきつ類）　ぽんかん　砂じょう　生　　
835,（かんきつ類）　ゆず　果皮　生　　
836,（かんきつ類）　ゆず　果汁　生　　
837,（かんきつ類）　ライム　果汁　生　　
838,（かんきつ類）　レモン　全果　生　　
839,（かんきつ類）　レモン　果汁　生　　
840,キウイフルーツ　緑肉種　生　　　
841,キウイフルーツ　黄肉種　生　　　
842,キワノ　生　　　
843,グァバ　赤肉種　生　　　
844,グァバ　白肉種　生　　　
845,グァバ　果実飲料　20 %果汁入り飲料（ネクター）　　
846,グァバ　果実飲料　10 %果汁入り飲料　　
847,グーズベリー　生　　　
848,ぐみ　生　　　
849,ココナッツ　ココナッツウォーター　　　
850,ココナッツ　ココナッツミルク　　　
851,ココナッツ　ナタデココ　　　
852,さくらんぼ　国産　生　　　
853,さくらんぼ　米国産　生　 　
854,さくらんぼ　米国産　缶詰　　
855,ざくろ　生　　　
856,すいか　赤肉種　生　　　
857,すいか　黄肉種　生　　　
858,スターフルーツ　生　　　
859,（すもも類）　にほんすもも　生　　
860,（すもも類）　プルーン　生　　
861,（すもも類）　プルーン　乾　　
862,チェリモヤ　生　　　
863,ドラゴンフルーツ　生　　　
864,ドリアン　生　　　
865,（なし類）　日本なし　生　　
866,（なし類）　日本なし　缶詰　　
867,（なし類）　中国なし　生　　
868,（なし類）　西洋なし　生　　
869,（なし類）　西洋なし　缶詰　　
870,なつめ　乾　　　
871,なつめやし　乾　　　
872,パインアップル　生　　　
873,パインアップル　果実飲料　ストレートジュース　　
874,パインアップル　果実飲料　濃縮還元ジュース　　
875,パインアップル　果実飲料　50 %果汁入り飲料　　
876,パインアップル　果実飲料　10 %果汁入り飲料　　
877,パインアップル　缶詰　　　
878,パインアップル　砂糖漬　　　
879,ハスカップ　生　　　
880,パッションフルーツ　果汁　生　　　
881,バナナ　生　　　
882,バナナ　乾　　　
883,パパイア　完熟　生　　　
884,パパイア　未熟　生　　　
885,びわ　生　　　
886,びわ　缶詰　　　
887,ぶどう　生　　　
888,ぶどう　干しぶどう　　　
889,ぶどう　果実飲料　ストレートジュース　　
890,ぶどう　果実飲料　濃縮還元ジュース　　
891,ぶどう　果実飲料　70 %果汁入り飲料　　
892,ぶどう　果実飲料　10 %果汁入り飲料　　
893,ぶどう　缶詰　　　
894,ぶどう　ジャム　　　
895,ブルーベリー　生　　　
896,ブルーベリー　ジャム　　　
897,ブルーベリー　乾　　　
898,ホワイトサポテ　生　　　
899,まくわうり　黄肉種　生　　　
900,まくわうり　白肉種　生　　　
901,マルメロ　生　　　
902,マンゴー　生　　　
903,マンゴスチン　生　　　
904,メロン　温室メロン　生　　　
905,メロン　露地メロン　緑肉種　生　
906,メロン　露地メロン　赤肉種　生　　
907,（もも類）　もも　生　　
908,（もも類）　もも　30 %果汁入り飲料（ネクター）　　
909,（もも類）　もも　缶詰　白肉種　果肉　
910,（もも類）　もも　缶詰　黄肉種　果肉　
911,（もも類）　もも　缶詰　液汁　
912,（もも類）　ネクタリン　生　　
913,やまもも　生　　　
914,ライチー　生　　　
915,ラズベリー　生　　　
916,りゅうがん　乾　　　
917,りんご　皮むき　生　　　
918,りんご　皮つき　生　　　
919,りんご　果実飲料　ストレートジュース　　
920,りんご　果実飲料　濃縮還元ジュース　　
921,りんご　果実飲料　50 %果汁入り飲料　　
922,りんご　果実飲料　30 %果汁入り飲料　　
923,りんご　缶詰　　　
924,りんご　ジャム　　　
925,えのきたけ　生　　　
926,えのきたけ　ゆで　　　
927,えのきたけ　油いため　　　
928,えのきたけ　味付け瓶詰　　　
929,（きくらげ類）　あらげきくらげ　乾　　
930,（きくらげ類）　あらげきくらげ　ゆで　　
931,（きくらげ類）　あらげきくらげ　油いため　　
932,（きくらげ類）　きくらげ　乾　　
933,（きくらげ類）　きくらげ　ゆで　　
934,（きくらげ類）　しろきくらげ　乾　　
935,（きくらげ類）　しろきくらげ　ゆで　　
936,くろあわびたけ　生　　　
937,しいたけ　生しいたけ　菌床栽培　生　　
938,しいたけ　生しいたけ　菌床栽培　ゆで　　
939,しいたけ　生しいたけ　菌床栽培　油いため　　
940,しいたけ　生しいたけ　原木栽培　生　　
941,しいたけ　生しいたけ　原木栽培　ゆで　　
942,しいたけ　生しいたけ　原木栽培　油いため　　
943,しいたけ　乾しいたけ　乾　　
944,しいたけ　乾しいたけ　ゆで　　
945,（しめじ類）　はたけしめじ　生　　
946,（しめじ類）　はたけしめじ　ゆで　　
947,（しめじ類）　ぶなしめじ　生　　
948,（しめじ類）　ぶなしめじ　ゆで　　
949,（しめじ類）　ぶなしめじ　油いため　　
950,（しめじ類）　ほんしめじ　生　　
951,（しめじ類）　ほんしめじ　ゆで　　
952,たもぎたけ　生　　　
953,なめこ　生　　　
954,なめこ　ゆで　　　
955,なめこ　水煮缶詰　　　
956,ぬめりすぎたけ　生　　　
957,（ひらたけ類）　うすひらたけ　生　　
958,（ひらたけ類）　エリンギ　生　　
959,（ひらたけ類）　エリンギ　ゆで　　
960,（ひらたけ類）　エリンギ　焼き　　
961,（ひらたけ類）　エリンギ　油いため　　
962,（ひらたけ類）　ひらたけ　生　　
963,（ひらたけ類）　ひらたけ　ゆで　　
964,まいたけ　生　　　
965,まいたけ　ゆで　　　
966,まいたけ　油いため　　　
967,まいたけ　乾　　　
968,マッシュルーム　生　　　
969,マッシュルーム　ゆで　　　
970,マッシュルーム　油いため　　　
971,マッシュルーム　水煮缶詰　　　
972,まつたけ　生　　　
973,やなぎまつたけ　生　　　
974,あおさ　素干し　　　
975,あおのり　素干し　　　
976,あまのり　ほしのり　　　
977,あまのり　焼きのり　　　
978,あまのり　味付けのり　　　
979,あらめ　蒸し干し　　　
980,いわのり　素干し　　　
981,うみぶどう　生　　　
982,えごのり　素干し　　　
983,えごのり　おきうと　　　
984,おごのり　塩蔵　塩抜き　　　
985,かわのり　素干し　　　
986,（こんぶ類）　えながおにこんぶ　素干し　　
987,（こんぶ類）　がごめこんぶ　素干し　　
988,（こんぶ類）　ながこんぶ　素干し　　
989,（こんぶ類）　ほそめこんぶ　素干し　　
990,（こんぶ類）　まこんぶ　素干し　　
991,（こんぶ類）　みついしこんぶ　素干し　　
992,（こんぶ類）　りしりこんぶ　素干し　　
993,（こんぶ類）　刻み昆布　　　
994,（こんぶ類）　削り昆布　　　
995,（こんぶ類）　塩昆布　　　
996,（こんぶ類）　つくだ煮　　　
997,すいぜんじのり　素干し　水戻し　　　
998,てんぐさ　素干し　　　
999,てんぐさ　ところてん　　　
1000,てんぐさ　角寒天　　　
1001,てんぐさ　寒天　　　
1002,てんぐさ　粉寒天　　　
1003,とさかのり　赤とさか　塩蔵　塩抜き　　
1004,とさかのり　青とさか　塩蔵　塩抜き　　
1005,ひじき　ほしひじき　ステンレス釜　乾　　
1006,ひじき　ほしひじき　ステンレス釜　ゆで　　
1007,ひじき　ほしひじき　ステンレス釜　油いため　　
1008,ひじき　ほしひじき　鉄釜　乾　　
1009,ひじき　ほしひじき　鉄釜　ゆで　　
1010,ひじき　ほしひじき　鉄釜　油いため　　
1011,ひとえぐさ　素干し　　　
1012,ひとえぐさ　つくだ煮　　　
1013,ふのり　素干し　　　
1014,まつも　素干し　　　
1015,むかでのり　塩蔵　塩抜き　　　
1016,（もずく類）　おきなわもずく　塩蔵　塩抜き　　
1017,（もずく類）　もずく　塩蔵　塩抜き　　
1018,わかめ　原藻　生　　　
1019,わかめ　乾燥わかめ　素干し　　
1020,わかめ　乾燥わかめ　素干し　水戻し　　
1021,わかめ　乾燥わかめ　板わかめ　　
1022,わかめ　乾燥わかめ　灰干し　水戻し　　
1023,わかめ　カットわかめ　　　
1024,わかめ　湯通し塩蔵わかめ　塩抜き　　
1026,わかめ　くきわかめ　湯通し塩蔵　塩抜き　　
1027,わかめ　めかぶわかめ　生　　
1028,＜魚類＞あいなめ　生　　　
1029,＜魚類＞あこうだい　生　　　
1030,＜魚類＞（あじ類）　まあじ　皮つき、生　　
1031,＜魚類＞（あじ類）　まあじ　皮なし、刺身　　
1032,＜魚類＞（あじ類）　まあじ　皮つき、水煮　　
1033,＜魚類＞（あじ類）　まあじ　皮つき、焼き　　
1034,＜魚類＞（あじ類）　まあじ　皮つき、フライ　　
1035,＜魚類＞（あじ類）　まあじ　開き干し　生　　
1036,＜魚類＞（あじ類）　まあじ　開き干し　焼き　　
1037,＜魚類＞（あじ類）　まあじ　小型　骨付き　生　　
1038,＜魚類＞（あじ類）　まあじ　小型　骨付き　から揚げ　
1039,＜魚類＞（あじ類）　まるあじ　生　　
1040,＜魚類＞（あじ類）　まるあじ　焼き　　
1041,＜魚類＞（あじ類）　にしまあじ　生　　
1042,＜魚類＞（あじ類）　にしまあじ　水煮　　
1043,＜魚類＞（あじ類）　にしまあじ　焼き　　
1044,＜魚類＞（あじ類）　むろあじ　生　　
1045,＜魚類＞（あじ類）　むろあじ　焼き　　
1046,＜魚類＞（あじ類）　むろあじ　開き干し　　
1047,＜魚類＞（あじ類）　むろあじ　くさや　　
1048,＜魚類＞あなご　生　　　
1049,＜魚類＞あなご　蒸し　　　
1050,＜魚類＞あまご　養殖　生　　　
1051,＜魚類＞あまだい　生　　　
1052,＜魚類＞あまだい　水煮　　　
1053,＜魚類＞あまだい　焼き　　　
1054,＜魚類＞あゆ　天然　生　　　
1055,＜魚類＞あゆ　天然　焼き　　　
1056,＜魚類＞あゆ　天然　内臓　生　　　
1057,＜魚類＞あゆ　天然　内臓　焼き　　　
1058,＜魚類＞あゆ　養殖　生　　　
1059,＜魚類＞あゆ　養殖　焼き　　　
1060,＜魚類＞あゆ　養殖　内臓　生　　　
1061,＜魚類＞あゆ　養殖　内臓　焼き　　　
1062,＜魚類＞あゆ　うるか　　　
1063,＜魚類＞アラスカめぬけ　生　　　
1064,＜魚類＞あんこう　生　　　
1065,＜魚類＞あんこう　きも　生　　　
1066,＜魚類＞いかなご　生　　　
1067,＜魚類＞いかなご　煮干し　　　
1068,＜魚類＞いかなご　つくだ煮　　　
1069,＜魚類＞いかなご　あめ煮　　　
1070,＜魚類＞いさき　生　　　
1071,＜魚類＞いしだい　生　　　
1072,＜魚類＞いとよりだい　生　　　
1073,＜魚類＞いとよりだい　すり身　
1074,＜魚類＞いぼだい　生　　　
1075,＜魚類＞（いわし類）　うるめいわし　生　　
1076,＜魚類＞（いわし類）　うるめいわし　丸干し　　
1077,＜魚類＞（いわし類）　かたくちいわし　生　　
1078,＜魚類＞（いわし類）　かたくちいわし　煮干し　　
1079,＜魚類＞（いわし類）　かたくちいわし　田作り　　
1080,＜魚類＞（いわし類）　まいわし　生　　
1081,＜魚類＞（いわし類）　まいわし　水煮　　
1082,＜魚類＞（いわし類）　まいわし　焼き　　
1083,＜魚類＞（いわし類）　まいわし　フライ　　
1084,＜魚類＞（いわし類）　まいわし　塩いわし　　
1085,＜魚類＞（いわし類）　まいわし　生干し　　
1086,＜魚類＞（いわし類）　まいわし　丸干し　　
1087,＜魚類＞（いわし類）　めざし　生　　
1088,＜魚類＞（いわし類）　めざし　焼き　　
1089,＜魚類＞（いわし類）　しらす　生　　　
1090,＜魚類＞（いわし類）　しらす干し　微乾燥品　　
1091,＜魚類＞（いわし類）　しらす干し　半乾燥品　　
1092,＜魚類＞（いわし類）　たたみいわし　　　
1093,＜魚類＞（いわし類）　みりん干し　かたくちいわし　　
1094,＜魚類＞（いわし類）　みりん干し　まいわし　　
1095,＜魚類＞（いわし類）　缶詰　水煮　　
1096,＜魚類＞（いわし類）　缶詰　味付け　　
1097,＜魚類＞（いわし類）　缶詰　トマト漬　　
1098,＜魚類＞（いわし類）　缶詰　油漬　　
1099,＜魚類＞（いわし類）　缶詰　かば焼　　
1100,＜魚類＞（いわし類）　缶詰　アンチョビ　　
1101,＜魚類＞いわな　養殖　生　　　
1102,＜魚類＞うぐい　生　　　
1103,＜魚類＞うなぎ　養殖　生　　　
1104,＜魚類＞うなぎ　きも　生　　　
1105,＜魚類＞うなぎ　白焼き　　　
1106,＜魚類＞うなぎ　かば焼　　　
1107,＜魚類＞うまづらはぎ　生　　　
1108,＜魚類＞うまづらはぎ　味付け開き干し　　　
1109,＜魚類＞えい　生　　　
1110,＜魚類＞えそ　生　　　
1111,＜魚類＞おいかわ　生　　　
1112,＜魚類＞おおさが　生　　　
1113,＜魚類＞おこぜ　生　　　
1114,＜魚類＞おひょう　生　　　
1115,＜魚類＞かさご　生　　　
1116,＜魚類＞かじか　生　　　
1117,＜魚類＞かじか　水煮　　　
1118,＜魚類＞かじか　つくだ煮　　　
1119,＜魚類＞（かじき類）　くろかじき　生　　
1120,＜魚類＞（かじき類）　まかじき　生　　
1121,＜魚類＞（かじき類）　めかじき　生　　
1122,＜魚類＞（かじき類）　めかじき　焼き　　
1123,＜魚類＞（かつお類）　かつお　春獲り　生　　
1124,＜魚類＞（かつお類）　かつお　秋獲り　生　　
1125,＜魚類＞（かつお類）　そうだがつお　生　　
1126,＜魚類＞（かつお類）　加工品　なまり　　
1127,＜魚類＞（かつお類）　加工品　なまり節　　
1128,＜魚類＞（かつお類）　加工品　かつお節　　
1129,＜魚類＞（かつお類）　加工品　削り節　　
1130,＜魚類＞（かつお類）　加工品　削り節つくだ煮　　
1131,＜魚類＞（かつお類）　加工品　角煮　　
1132,＜魚類＞（かつお類）　加工品　塩辛　　
1133,＜魚類＞（かつお類）　缶詰　味付け　フレーク　　
1134,＜魚類＞（かつお類）　缶詰　油漬　フレーク　　
1135,＜魚類＞かます　生　　　
1136,＜魚類＞かます　焼き　　　
1137,＜魚類＞（かれい類）　まがれい　生　　
1138,＜魚類＞（かれい類）　まがれい　水煮　　
1139,＜魚類＞（かれい類）　まがれい　焼き　　
1140,＜魚類＞（かれい類）　まこがれい　生　　
1141,＜魚類＞（かれい類）　まこがれい　焼き　　
1142,＜魚類＞（かれい類）　子持ちがれい　生　　
1143,＜魚類＞（かれい類）　子持ちがれい　水煮　　
1144,＜魚類＞（かれい類）　干しかれい　　　
1145,＜魚類＞かわはぎ　生　　　
1146,＜魚類＞かんぱち　生　　　
1147,＜魚類＞きす　生　　　
1148,＜魚類＞きす　天ぷら　　　
1149,＜魚類＞きちじ　生　　　
1150,＜魚類＞きびなご　生　　　
1151,＜魚類＞きびなご　調味干し　　　
1152,＜魚類＞キャビア　塩蔵品　　　
1153,＜魚類＞キングクリップ　生　　　
1154,＜魚類＞ぎんだら　生　　　
1155,＜魚類＞ぎんだら　水煮　　　
1156,＜魚類＞きんめだい　生　　　
1157,＜魚類＞ぐち　生　　　
1158,＜魚類＞ぐち　焼き　　　
1159,＜魚類＞こい　養殖　生　　　
1160,＜魚類＞こい　養殖　水煮　　　
1161,＜魚類＞こい　養殖　内臓　生　　　
1162,＜魚類＞（こち類）　まごち　生　　
1163,＜魚類＞（こち類）　めごち　生　　
1164,＜魚類＞このしろ　生　　　
1165,＜魚類＞このしろ　甘酢漬　　　
1166,＜魚類＞（さけ・ます類）　からふとます　生　　
1167,＜魚類＞（さけ・ます類）　からふとます　焼き　　
1168,＜魚類＞（さけ・ます類）　からふとます　塩ます　　
1169,＜魚類＞（さけ・ます類）　からふとます　水煮缶詰　　
1170,＜魚類＞（さけ・ます類）　ぎんざけ　養殖　生　　
1171,＜魚類＞（さけ・ます類）　ぎんざけ　養殖　焼き　　
1172,＜魚類＞（さけ・ます類）　さくらます　生　　
1173,＜魚類＞（さけ・ます類）　さくらます　焼き　　
1174,＜魚類＞（さけ・ます類）　しろさけ　生　　
1175,＜魚類＞（さけ・ます類）　しろさけ　水煮　　
1176,＜魚類＞（さけ・ます類）　しろさけ　焼き　　
1177,＜魚類＞（さけ・ます類）　しろさけ　新巻き　生　　
1178,＜魚類＞（さけ・ます類）　しろさけ　新巻き　焼き　　
1179,＜魚類＞（さけ・ます類）　しろさけ　塩ざけ　　
1180,＜魚類＞（さけ・ます類）　しろさけ　イクラ　　
1181,＜魚類＞（さけ・ます類）　しろさけ　すじこ　　
1182,＜魚類＞（さけ・ます類）　しろさけ　めふん　　
1183,＜魚類＞（さけ・ます類）　しろさけ　水煮缶詰　　
1184,＜魚類＞（さけ・ます類）　たいせいようさけ　養殖　生　　
1185,＜魚類＞（さけ・ます類）　たいせいようさけ　養殖　焼き　　
1186,＜魚類＞（さけ・ます類）　にじます　海面養殖　皮つき、生　　
